* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = SYBR_GREEN
* Date Created = 2022-12-02 15:10:46 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\Acer_12.02_rerun_plate6.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2022-12-02 12:56:15 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	HIGHSD	NOAMP	MTP	CQCONF	EXPFAIL	Tm1	Tm2	Tm3	Tm4
68	F8	false	8	Sym	UNKNOWN	SYBR	None	23.882	23.472	0.579								true	0.289	true	3	18	Amp		0.951	Y	N	N	N	N	87.411			
69	F9	false	118	Cam	UNKNOWN	SYBR	None	24.651	24.543	0.153								true	0.079	true	3	20	Amp		0.912	N	N	N	N	N	74.543			
70	F10	false	118	Cam	UNKNOWN	SYBR	None	24.435	24.543	0.153								true	0.079	true	3	20	Amp		0.894	N	N	N	N	N	74.393			
71	F11	false	118	Sym	UNKNOWN	SYBR	None	25.677	25.903	0.320								true	0.289	true	3	19	Amp		0.950	N	N	N	N	N	87.414			
72	F12	false	118	Sym	UNKNOWN	SYBR	None	26.129	25.903	0.320								true	0.289	true	3	20	Amp		0.935	N	N	N	N	N	87.265			
73	G1	false	1	Cam	UNKNOWN	SYBR	None	27.019	27.261	0.341								true	0.079	true	3	23	Amp		0.783	N	N	N	Y	N	74.678			
74	G2	false	1	Cam	UNKNOWN	SYBR	None	27.502	27.261	0.341								true	0.079	true	3	24	Amp		0.712	N	N	N	Y	N	74.378			
75	G3	false	1	Sym	UNKNOWN	SYBR	None	23.930	23.751	0.252								true	0.289	true	3	18	Amp		0.964	N	N	N	N	N	87.429			
76	G4	false	1	Sym	UNKNOWN	SYBR	None	23.573	23.751	0.252								true	0.289	true	3	18	Amp		0.958	N	N	N	N	N	87.429			
77	G5	false	9	Cam	UNKNOWN	SYBR	None	24.212	23.963	0.352								true	0.079	true	3	21	Amp		0.909	N	N	N	N	N	74.527			
78	G6	false	9	Cam	UNKNOWN	SYBR	None	23.714	23.963	0.352								true	0.079	true	3	20	Amp		0.896	N	N	N	N	N	74.527			
79	G7	false	9	Sym	UNKNOWN	SYBR	None	24.170	24.093	0.109								true	0.289	true	3	18	Amp		0.960	N	N	N	N	N	87.411			
80	G8	false	9	Sym	UNKNOWN	SYBR	None	24.015	24.093	0.109								true	0.289	true	3	19	Amp		0.959	N	N	N	N	N	87.411			
81	G9	false	pos	Cam	UNKNOWN	SYBR	None	Undetermined										true	0.079	true	3	3	Amp		0.000	N	N	N	Y	N	74.993			
