* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 02-23-2023
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 02-23-2023
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 02-23-2023
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 02-23-2023
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 02-23-2023
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 02-23-2023
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 02-23-2023
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 02-23-2023
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 02-23-2023
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-23-2023
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 02-23-2023
* Chemistry = SYBR_GREEN
* Date Created = 2023-03-06 19:23:36 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\Acropora22_proj\EDS files\acer_20230306.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2023-03-06 14:18:05 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	HIGHSD	CQCONF	EXPFAIL	Tm1	Tm2	Tm3	Tm4
58	E10	false	89	CAM	UNKNOWN	SYBR	None	21.123	20.750	0.527								false	0.020	true	3	19	Amp		0.646	Y	Y	N	75.448			
59	E11	false	89	SYM	UNKNOWN	SYBR	None	20.871	21.235	0.516								false	0.020	true	3	19	Amp		0.437	Y	Y	N	87.867			
60	E12	false	89	SYM	UNKNOWN	SYBR	None	21.600	21.235	0.516								false	0.020	true	3	19	Amp		0.487	Y	Y	N	87.867			
61	F1	false	34	CAM	UNKNOWN	SYBR	None	26.216	26.056	0.227								false	0.020	true	3	24	Amp		0.699	N	Y	N	75.270			
62	F2	false	34	CAM	UNKNOWN	SYBR	None	25.896	26.056	0.227								false	0.020	true	3	24	Amp		0.640	N	Y	N	75.270			
63	F3	false	34	SYM	UNKNOWN	SYBR	None	22.250	21.708	0.766								false	0.020	true	3	19	Amp		0.466	Y	Y	N	87.891			
64	F4	false	34	SYM	UNKNOWN	SYBR	None	21.166	21.708	0.766								false	0.020	true	3	19	Amp		0.470	Y	Y	N	87.891			
65	F5	false	58	CAM	UNKNOWN	SYBR	None	21.727	22.352	0.884								false	0.020	true	3	19	Amp		0.626	Y	Y	N	75.276			
66	F6	false	58	CAM	UNKNOWN	SYBR	None	22.977	22.352	0.884								false	0.020	true	3	21	Amp		0.634	Y	Y	N	75.276			
67	F7	false	58	SYM	UNKNOWN	SYBR	None	21.050	20.876	0.246								false	0.020	true	3	19	Amp		0.583	N	Y	N	87.703			
68	F8	false	58	SYM	UNKNOWN	SYBR	None	20.702	20.876	0.246								false	0.020	true	3	18	Amp		0.479	N	Y	N	87.703			
69	F9	false	90	CAM	UNKNOWN	SYBR	None	20.034	19.323	1.005								false	0.020	true	3	17	Amp		0.472	Y	Y	N	75.448			
70	F10	false	90	CAM	UNKNOWN	SYBR	None	18.613	19.323	1.005								false	0.020	true	3	17	Amp		0.669	Y	Y	N	75.448			
71	F11	false	90	SYM	UNKNOWN	SYBR	None	21.014	19.547	2.075								false	0.020	true	3	19	Amp		0.599	Y	Y	N	87.717			
